Time (s),Sampling Rate,FP1,FP2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11
0.0,250,-0.891575347235225,5.39234229259327,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,1.4700664202138695e-09,4.770908486753823,11.052446228620873,-265.8234071126728
0.00400029642597301,250,11.96805267408659,29.973364862851973,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,1.3951877298113942e-09,1.1514548523592314,3.0332201315115306,-76.20964955842555
0.00800059285194602,250,21.536650481778977,44.79285439826999,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,1.302300521913666e-09,0.7553192312061219,2.150864861732657,-58.00526144885356
0.012000889277919029,250,25.864974586327545,47.49481050333977,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,1.1862541279270814e-09,4.837925798067248,11.162212381475769,-277.9043364398837
0.01600118570389204,250,25.619516935774982,43.366029591515414,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,1.057202203558964e-09,10.825978229380102,24.372438989273178,-598.5319511720186
0.02000148212986505,250,23.696073939621662,39.371351486713436,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,9.357042575237843e-10,12.387963110977363,27.825860344305617,-681.3599640556587
0.024001778555838058,250,22.847116289491723,39.03411482675047,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,8.409992440420311e-10,3.3568818059052568,7.925566400876136,-195.6284504654518
0.02800207498181107,250,23.831678836328447,42.17787362884714,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,7.850852229541027e-10,-16.08255031027361,-34.94365844445899,849.529723823046
0.03200237140778408,250,25.806273304943257,46.97105965093815,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,7.719444675500275e-10,-36.75542343771222,-80.53161269197653,1961.5316542370185
0.036002667833757086,250,27.455900137385832,50.90115455623526,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,7.938008328487464e-10,-46.057326467998095,-100.94204780658694,2462.141842754145
