Time (s),Sampling Rate,FP1,FP2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11
0.0,250,-11.236138592198394,21.090834763384123,2.4241627289827745,16.753962387088333,9.037889009356235e-10,9.037889009356235e-10,9.037889009356235e-10,9.037889009356235e-10,0.8027415684998701,1.3134673878246421,-256.82276591984237
0.004000394162380336,250,-73.83092939796842,163.71944793434764,2.196768868427143,17.262234627025485,1.0381081528168197e-09,1.0381081528168197e-09,1.0381081528168197e-09,1.0381081528168197e-09,0.7321763165077948,1.2507712618611688,-217.2687362684627
0.008000788324760671,250,-106.98184102923948,246.82996742179316,2.045817524772629,17.568889882759063,1.1619459080060425e-09,1.1619459080060425e-09,1.1619459080060425e-09,1.1619459080060425e-09,1.0121249363158988,1.517584308034413,-354.8772909742419
0.012001182487141007,250,-103.22128584304181,258.41361920139013,1.995156834283076,17.612469174091704,1.2742319574649699e-09,1.2742319574649699e-09,1.2742319574649699e-09,1.2742319574649699e-09,1.541596293961062,2.0138169196179647,-620.5909516187531
0.016001576649521343,250,-79.2616900925638,234.04880640753058,2.0090664278474,17.4764466846881,1.3810267293505712e-09,1.3810267293505712e-09,1.3810267293505712e-09,1.3810267293505712e-09,1.7181945291871834,2.1638274851145987,-700.4780549327157
0.02000197081190168,250,-57.80754934302775,215.3508316142635,2.0323004492224124,17.296931131746796,1.4874142223199266e-09,1.4874142223199266e-09,1.4874142223199266e-09,1.4874142223199266e-09,0.8928450722674566,1.3498063916397394,-243.097086978285
0.024002364974282014,250,-48.71948775191291,215.6930198896318,2.031305617034334,17.160713390146668,1.5950383431160443e-09,1.5950383431160443e-09,1.5950383431160443e-09,1.5950383431160443e-09,-0.968331961176645,-0.4616049316508972,776.785946350989
0.02800275913666235,250,-47.709380055952565,224.19249367842312,2.0049857678610112,17.072269561508108,1.7041822020184184e-09,1.7041822020184184e-09,1.7041822020184184e-09,1.7041822020184184e-09,-2.9950268278791663,-2.4493355064170625,1887.123908196282
0.032003153299042686,250,-48.13201849006076,229.0134287309618,1.9690945082915354,16.99031526665391,1.814562706979374e-09,1.814562706979374e-09,1.814562706979374e-09,1.814562706979374e-09,-3.9270086167972518,-3.4260261192750603,2403.135234246767
0.03600354746142302,250,-48.02090944711063,227.30682961628534,1.936875737839416,16.880677190943157,1.9252220701018615e-09,1.9252220701018615e-09,1.9252220701018615e-09,1.9252220701018615e-09,-3.1257472835071347,-2.7775199592725897,1987.4526423307102
0.04000394162380336,250,-47.01154991510765,219.95222885131037,1.911195703073442,16.73815561132123,2.035222302562301e-09,2.035222302562301e-09,2.035222302562301e-09,2.035222302562301e-09,-1.1068304099970756,-0.9244057163176191,926.0945310284492
0.04400433578618369,250,-43.56027618559085,208.90944280530346,1.8876466402141645,16.574442890545072,2.144939691918393e-09,2.144939691918393e-09,2.144939691918393e-09,2.144939691918393e-09,0.9764846329075738,1.17635386207218,-171.04517447895398
0.04800472994856403,250,-37.93133668207615,199.2022917522918,1.8608601083641445,16.40008483059582,2.2567756808462694e-09,2.2567756808462694e-09,2.2567756808462694e-09,2.2567756808462694e-09,2.28743522132093,2.8185668802820976,-873.4204245628288
0.052005124110944365,250,-33.62552944081423,195.03911560358523,1.8285410464955407,16.219107352367438,2.3738105391685164e-09,2.3738105391685164e-09,2.3738105391685164e-09,2.3738105391685164e-09,2.669354937287175,3.6729058827155434,-1091.9718738744955
0.0560055182733247,250,-32.85564826317611,193.54058129452395,1.791843704709355,16.031129287974956,2.496313363306431e-09,2.496313363306431e-09,2.496313363306431e-09,2.496313363306431e-09,2.2554569856971374,3.3334170462648682,-864.617732694286
0.060005912435705036,250,-33.31422595752027,188.49880171172097,1.753104661508188,15.832292659919077,2.618698518474411e-09,2.618698518474411e-09,2.618698518474411e-09,2.618698518474411e-09,1.085491808625295,1.2661025386467568,-185.75759178873395
0.06400630659808537,250,-31.7101470387084,179.97419138296408,1.7134026963102817,15.617345906874926,2.731006445857702e-09,2.731006445857702e-09,2.731006445857702e-09,2.731006445857702e-09,-0.6971247979189898,-2.3989921735808473,855.3050449941645
0.06800670076046571,250,-27.963702317099745,174.04445819372307,1.6721993198969485,15.384931872679307,2.8262325563120197e-09,2.8262325563120197e-09,2.8262325563120197e-09,2.8262325563120197e-09,-2.4590456411122945,-6.192922797846132,1865.991618264857
0.07200709492284604,250,-23.72353706747158,173.3482262235001,1.6287123073486076,15.138997911745536,2.9081724668609616e-09,2.9081724668609616e-09,2.9081724668609616e-09,2.9081724668609616e-09,-3.2828780924111505,-8.016629481017565,2286.046017183681
